from,to,open,close,min,max,volume
1726653000,1726653120,187.2995,187.2645,187.225,187.3025,669
1726653120,1726653240,187.2695,187.3425,187.2665,187.356,460
1726653240,1726653360,187.351,187.376,187.3225,187.388,512
1726653360,1726653480,187.374,187.3385,187.3295,187.377,516
1726653480,1726653600,187.3385,187.3375,187.3285,187.363,781
1726653600,1726653720,187.338,187.3415,187.325,187.3755,958
1726653720,1726653840,187.342,187.3495,187.3215,187.375,652
1726653840,1726653960,187.349,187.403,187.334,187.415,761
1726653960,1726654080,187.403,187.3715,187.371,187.41,587
1726654080,1726654200,187.372,187.3035,187.2945,187.381,714
1726654200,1726654320,187.303,187.259,187.255,187.311,732
1726654320,1726654440,187.258,187.2275,187.212,187.2685,753
1726654440,1726654560,187.2255,187.2555,187.2245,187.2815,665
1726654560,1726654680,187.256,187.256,187.2185,187.279,925
1726654680,1726654800,187.257,187.23,187.2245,187.2665,649
1726654800,1726654920,187.23,187.2355,187.2165,187.2575,608
1726654920,1726655040,187.2365,187.2755,187.214,187.282,562
1726655040,1726655160,187.276,187.2105,187.194,187.302,1018
1726655160,1726655280,187.211,187.22,187.2045,187.2495,582
1726655280,1726655400,187.219,187.234,187.2055,187.2395,658
